user_id,business_id,date,review_stars,text,average_stars,user_name,user_review_count,categories,business_name,full_address,city,state,type,latitude,longitude,attributes.Good For.latenight,attributes.Alcohol
Cp-PV8rsypbO-xBrQ6KmQg,bcBMAa0UQpNLFvvdZ4dxtQ,2007-12-13,3.0,"I wrote this in my blog on May 4 2007 - this is part 1, part 2 is in my review of Burn nightclub. Just to clarify, I'm not a gay hater or phobic or whatever in any way. This was written tongue-in-cheek. I've actually been to BS West quite a few times - my feelings about it are that it's kinda lame for a gay scene. I've seen better. It's a decent little bar though in its own right. Anyway - here's my blog as it appeared:

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

So last weekend was apparently 'Gay Weekend' - it was purely unintentional though.  Accidental gayness to be sure.
 
I was hanging out on Friday with my straight lesbian friend (she insists she's straight and that her girlfriend is as well - either way it gives me 'the hot,' so I don't question it) trying to show her around the cool parts of town so she doesn't decide to move pack it up and move away.  She lives in the worst and most isolated ghetto in the valley.  After moving here from a much cooler city and state, she's ready to get the fuck out of here after less than a year.  I can't really blame her.
 
Anyway - we were in downtown Scottsdale walking around and we had parked in a parking garage that was next to this tucked away gay bar called BS West.  I asked her if she wanted to go there since it was 'her people' and she did, so we did.  The first person we saw was a crossdresser (I'll get to that in a bit), and when we walked in - she made a beeline for the bathroom.  I followed and hung out near the door with my back facing the wall - trying to act casual while avoiding surprise anal rape attack.
 
She 'came out' and we got ourselves a drink and found a quiet observer spot outside so we could spy on the gays in their natural habitat.  It was mostly dudes in this place - almost no lesbians.  The guys at this place ranged from nearly middle-aged guys in hawaiian shirts, shorts and sandals to skinny young emo pretty boys. 
 
The drinks were pretty stiff, but the atmosphere was dead, so we headed out after one drink.  We accidently opened the door to a freezer or storage room instead of finding the exit... I think we were both concentrating on not getting surprise attack analy raped.  The rest of the night went on without incident.  At one point we were invited to this club called Burn in Phoenix by this girl who showed me where BS West was in the first place when I tagged along with her and the fags to her hag.  We respectfully declined, but made a mental note of the fact that we were 'missing out' on all the hot sexy single ladies.

~~~~~~~~~~~~~~~~~~~~~~~~~~

New content: 

With regard to the mention of that first visit to BS West - it was pretty amusing actually... this was ages ago... but the first time I had met with my friend's gay pals was this night - my first visit to BS West - and we got out of the car and started towards BS West. I thought we were headed to Loco Patron where I had previously had a horrible experience and I said ""oh, fuck this - I'm not going here!"" and got all viciously adamant about it.

My friend's gay friends went through a spectrum of emotion ranging from confusion, curiosity, intolerance, and disgust. They thought I didn't want to go to BS West because it was a gay bar and that I was a horrible asshole. Once near the door and inside, I realized my mistake and spent the next half hour feeling like a shit heel and saying my sorries. I don't think I ever fully recovered from that first impression, but I'm friends with one of those guys now at least., nan",3.62,Max,402,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
E5ybHeWj3OkZ1cm5bByMZQ,bcBMAa0UQpNLFvvdZ4dxtQ,2009-09-12,4.0,"I love BS West. I know, I'm a sinner. A straight girl in a gay bar but the men are so lovely. It's a fun little place and it seems the DJ has caught up with my dance music tastes (One night he told me when I went to him that he knew what I wanted). So don't be too afraid to ask the DJ for what you want.

It's a fun night when the cross-dressers come out. I love it., nan",3.78,Monica,9,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
FEJ527L_91GzUEvFVchSiQ,bcBMAa0UQpNLFvvdZ4dxtQ,2013-01-06,4.0,"The host was delightful, the talent was solid and the crowd was enthusiastic and full of friendly regulars. Drinks $5 (tall) and phenomenal service!, nan",3.76,Melissa,33,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
GweRzpa_4AObktktmjsfSg,bcBMAa0UQpNLFvvdZ4dxtQ,2013-07-25,1.0,"I was thoroughly disappointed with this place. For starters, the night we went (about 2 months ago) there was a $12 cover per person and there wasn't even any live music or entertainment. I still don't know what the cover was for... The bar was filthy and totally outdated, the staff were not friendly and the overall vibe was blah. 

We arrived and ordered a round of drinks. As we were sitting outside on the patio, one of the bar staff came up to our table to clear our empty drinks and mistakenly took a drink that was half full. I said something to him and about 5 minutes later the ""bar manager"" came out and asked us all to leave. We were upset and confused. Once we were outside she told us that she thought we were on ""high on drugs"" (which we weren't) and said we are not welcome back for the night. I called the next day and left a message for the owner and never got a call back to this day. Highly, highly embarrassed and disappointed. 

We went back about two weeks ago and decided to give it another shot and we still were not impressed at all. I would absolutely NOT recommend going here. Save your money or go to one of the other 65 bars in the area. That's my story..., nan",3.79,Rick,42,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
HOleI3jz1MLNUJ6cc1x0Pw,bcBMAa0UQpNLFvvdZ4dxtQ,2008-09-05,3.0,"We went here after amateur night at the Comedy Spot (it's literally a block away). It was around midnight on a Saturday. Our cocktail server was extremely efficient and attentive; it was top-notch service, especially for a busy weekend night. The drinks were a little weak, but they were on the larger side and not too expensive. One of the people in our group complained that his double Patron shots were really small and he was right. For $18 or so a pop, those shots should have been more than generous singles. 

I loved the layout of the place, the variety of seating (high tables to stand around, high bars with stools, lower tables with chairs), and the clean bathrooms. The biggest disappointment of our short time there was not getting to sing karaoke, which was going at full blast when we arrived. My husband and I each put a song in as soon as we arrived, but after 45 minutes (when everyone in our group was tired and waiting to go home), we still hadn't gotten called. I don't like when KJs don't go out of their way to welcome new singers and to insert them into the existing rotation, especially since we heard the same people sing two times in the time we were waiting to sing once. On the upside, the song list was good, the singers were above-average, and I liked the little space they had for singers to stand (eat your heart out, Apollo's!). 

Since we live pretty far from here, I probably won't be back. I'd rather spend my karaoke budget at Kobalt or Apollos. That being said, if you live close by or happen to be in the area for something else, it's a pretty lively spot with great service and talented karaoke singers., nan",3.79,Christine,263,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
HlVqy-Mv0FnhMbHz1W57yA,bcBMAa0UQpNLFvvdZ4dxtQ,2010-10-20,3.0,"my friend who was randomly in phx for a business trip called me up to go for drinks after work. he suggests this place because they had an awesome 2-for-1 special. i'm never one to turn down a good drink deal so i said ""why not?"". let me tell you, the drinks are STRONG. definitely worth it. its a little hard to find though. we were walking all over e. 5th and could not find the place. we had to call and get directions only to find that it was hidden in this little nook behind this plaza. we didn't stay very long but really 1 drink was enough. =), nan",3.77,Linda,503,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
IEbwCDw0yCXPp2kiOvPCpw,bcBMAa0UQpNLFvvdZ4dxtQ,2009-05-27,4.0,"Was in town and decided to check this out - ended up have a blast.  2 for 1 drinks on a Saturday night is pretty dangerous - in a good way., nan",3.67,Rob,6,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
IO3AsR6cdMto7VCwfPzf2w,bcBMAa0UQpNLFvvdZ4dxtQ,2011-09-18,3.0,"Finally got a chance to check this place out last night. We went early because we didn't want to deal with the massive amount of people that usually show up on a Saturday night. It's pretty small so I can see why it fills up so quickly. They have an upstairs area and a patio as well though. Our drinks were decently priced, but the bartender wasn't that friendly at all. It was kind of a bummer.

I will be back, because I have heard that other bartenders are more friendly and on busy nights it's a lot of fun., nan",3.7,Alie,666,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
JNAzYLB6OvCZLYlIPDo03g,bcBMAa0UQpNLFvvdZ4dxtQ,2010-04-21,5.0,"Love this place!! It's by far my favorite bar in the Phoenix area.

The drinks are always cheap- especially if you come on a Wednesday or Saturday when everything is 2-4-1.

They always play great music, and show the music videos on the wall as your favorite songs are playing.

Even my straight girl friends agree that this is the most fun bar in town!, nan",2.94,Tanner,32,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
KOqt0dyPyXFhsRJBg4NcAw,bcBMAa0UQpNLFvvdZ4dxtQ,2014-08-07,3.0,"Cool place to dance and get your drink on. Like the two levels and plenty af lounging upstairs for conversation. Only down side is that it sits in an alley not easy to find unless you kmow the area well...bad location., nan",4.11,Belisa,9,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
Kmv_Dj_L-Jz8-4Oz2HXCeA,bcBMAa0UQpNLFvvdZ4dxtQ,2010-05-29,4.0,"Now, you must understand that I just moved from Chicago where we have our very own gay sections of the city called Boystown and Andersonville.  I miss the land of widely accepted homosexuality that I traded for the desert.  Keep in mind, I am no gay man, but a gay woman that actually gets along with the boys.  

I first ventured to BS West for a massive birthday party and just in time to catch their drag show on a Friday or Saturday night.  From the outside it looks huge, but once you get inside don't be afraid of a little body rubbing.  The queens put on a great show and afterwards they had some heavenly looking man meat for go-go dancers take the floor in tight banana huggers. (Was that graphic enough?)

There are random TV screens strewn about upstairs and downstairs with a video going along with the music, typical.  I could say that the music selection was a little drab.  I like just a little more house and a little less Top 40 hip/hop remix.  The bartenders are quick to get your order.  The drinks aren't the strongest, but the price won't break your wallet.  That's always nice.

I have returned on 2 other occassions after discovering there are no lesbian bars in this great city.  Well, let me say lesbian bars with lesbians that don't look like your brother.  So, I will continue to have a fabulous time with my gay men at BS West and stare at the pretty straight girls who aren't afraid to dance with a straight looking gay lady., nan",4.0,Erica,10,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
Ksm_R7lneKDRa0yaUoBp3A,bcBMAa0UQpNLFvvdZ4dxtQ,2012-11-10,2.0,"This place has a serious identity crisis. ""Gay"" is not a sufficient theme for a nightclub. Everything inside was really haphazard. There was no rhyme or reason to the layout or decor. Four go-go dancers crowded one stage and only one of them received tips. There are two level and an outdoor area yet the dancers grouped in one area. It's not that big of a deal, though. They should get rid of the dancers altogether and hire hot dudes to work the bar. Dancers at gay clubs are just...well, it's been done. A lot. And a lot better. By worse bars. Additionally, they let in bridal shower parties and then announced them over the PA. Um, I'm married to another man but it's not legal in this state but a gay bar is going to celebrate some annoying drunk girl and her friends? Sorry, but I'm from Chicago and bridal parties should be banned from gay clubs until we have full marriage equality. And finally, the drinks were extremely weak. I doubt I will ever go back to this place., nan",4.14,Dustin,247,"['Bars', 'Gay Bars', 'Nightlife']",BS West,"7125 E 5th Ave
Scottsdale, AZ 85250",Scottsdale,AZ,business,33.497828,-111.927267,,full_bar
